Sentence,Tags
"Our studies implicate a role for HMGIC in fat - cell proliferation , indicating that it may be an adipose - specific target for the treatment of obesity . .","(('Our', 'O'), ('studies', 'O'), ('implicate', 'O'), ('a', 'O'), ('role', 'O'), ('for', 'O'), ('HMGIC', 'O'), ('in', 'O'), ('fat', 'O'), ('-', 'O'), ('cell', 'O'), ('proliferation', 'O'), (',', 'O'), ('indicating', 'O'), ('that', 'O'), ('it', 'O'), ('may', 'O'), ('be', 'O'), ('an', 'O'), ('adipose', 'O'), ('-', 'O'), ('specific', 'O'), ('target', 'O'), ('for', 'O'), ('the', 'O'), ('treatment', 'O'), ('of', 'O'), ('obesity', 'B'), ('.', 'O'), ('.', 'O'))"
Molecular analysis of the genotype - phenotype relationship in factor X deficiency .,"(('Molecular', 'O'), ('analysis', 'O'), ('of', 'O'), ('the', 'O'), ('genotype', 'O'), ('-', 'O'), ('phenotype', 'O'), ('relationship', 'O'), ('in', 'O'), ('factor', 'B'), ('X', 'I'), ('deficiency', 'I'), ('.', 'O'))"
"Factor X deficiency is a rare haemorrhagic condition , normally inherited as an autosomal recessive trait , in which a variable clinical presentation correlates poorly with laboratory phenotype .","(('Factor', 'B'), ('X', 'I'), ('deficiency', 'I'), ('is', 'O'), ('a', 'O'), ('rare', 'O'), ('haemorrhagic', 'B'), ('condition', 'I'), (',', 'O'), ('normally', 'O'), ('inherited', 'O'), ('as', 'O'), ('an', 'O'), ('autosomal', 'O'), ('recessive', 'O'), ('trait', 'O'), (',', 'O'), ('in', 'O'), ('which', 'O'), ('a', 'O'), ('variable', 'O'), ('clinical', 'O'), ('presentation', 'O'), ('correlates', 'O'), ('poorly', 'O'), ('with', 'O'), ('laboratory', 'O'), ('phenotype', 'O'), ('.', 'O'))"
The factor X ( F10 ) genes of 14 unrelated individuals with factor X deficiency ( 12 familial and two sporadic cases ) were sequenced yielding a total of 13 novel mutations .,"(('The', 'O'), ('factor', 'O'), ('X', 'O'), ('(', 'O'), ('F10', 'O'), (')', 'O'), ('genes', 'O'), ('of', 'O'), ('14', 'O'), ('unrelated', 'O'), ('individuals', 'O'), ('with', 'O'), ('factor', 'B'), ('X', 'I'), ('deficiency', 'I'), ('(', 'O'), ('12', 'O'), ('familial', 'O'), ('and', 'O'), ('two', 'O'), ('sporadic', 'O'), ('cases', 'O'), (')', 'O'), ('were', 'O'), ('sequenced', 'O'), ('yielding', 'O'), ('a', 'O'), ('total', 'O'), ('of', 'O'), ('13', 'O'), ('novel', 'O'), ('mutations', 'O'), ('.', 'O'))"
Family studies were performed in order to distinguish the contributions of individual mutant F10 alleles to the clinical and laboratory phenotypes .,"(('Family', 'O'), ('studies', 'O'), ('were', 'O'), ('performed', 'O'), ('in', 'O'), ('order', 'O'), ('to', 'O'), ('distinguish', 'O'), ('the', 'O'), ('contributions', 'O'), ('of', 'O'), ('individual', 'O'), ('mutant', 'O'), ('F10', 'O'), ('alleles', 'O'), ('to', 'O'), ('the', 'O'), ('clinical', 'O'), ('and', 'O'), ('laboratory', 'O'), ('phenotypes', 'O'), ('.', 'O'))"
"Missense mutations were studied by means of molecular modelling , whereas single basepair substitutions in splice sites and the 5 flanking region were examined by in vitro splicing assay and luciferase reporter gene assay respectively .","(('Missense', 'O'), ('mutations', 'O'), ('were', 'O'), ('studied', 'O'), ('by', 'O'), ('means', 'O'), ('of', 'O'), ('molecular', 'O'), ('modelling', 'O'), (',', 'O'), ('whereas', 'O'), ('single', 'O'), ('basepair', 'O'), ('substitutions', 'O'), ('in', 'O'), ('splice', 'O'), ('sites', 'O'), ('and', 'O'), ('the', 'O'), ('5', 'O'), ('flanking', 'O'), ('region', 'O'), ('were', 'O'), ('examined', 'O'), ('by', 'O'), ('in', 'O'), ('vitro', 'O'), ('splicing', 'O'), ('assay', 'O'), ('and', 'O'), ('luciferase', 'O'), ('reporter', 'O'), ('gene', 'O'), ('assay', 'O'), ('respectively', 'O'), ('.', 'O'))"
"The deletion allele of a novel hexanucleotide insertion / deletion polymorphism in the F10 gene promoter region was shown by reporter gene assay , to reduce promoter activity by approximately 20 % .","(('The', 'O'), ('deletion', 'O'), ('allele', 'O'), ('of', 'O'), ('a', 'O'), ('novel', 'O'), ('hexanucleotide', 'O'), ('insertion', 'O'), ('/', 'O'), ('deletion', 'O'), ('polymorphism', 'O'), ('in', 'O'), ('the', 'O'), ('F10', 'O'), ('gene', 'O'), ('promoter', 'O'), ('region', 'O'), ('was', 'O'), ('shown', 'O'), ('by', 'O'), ('reporter', 'O'), ('gene', 'O'), ('assay', 'O'), (',', 'O'), ('to', 'O'), ('reduce', 'O'), ('promoter', 'O'), ('activity', 'O'), ('by', 'O'), ('approximately', 'O'), ('20', 'O'), ('%', 'O'), ('.', 'O'))"
One family manifesting an autosomal dominant pattern of inheritance possessed three clinically affected members who were heterozygous for a splice - site mutation that was predicted to lead to the production of a truncated protein product .,"(('One', 'O'), ('family', 'O'), ('manifesting', 'O'), ('an', 'O'), ('autosomal', 'O'), ('dominant', 'O'), ('pattern', 'O'), ('of', 'O'), ('inheritance', 'O'), ('possessed', 'O'), ('three', 'O'), ('clinically', 'O'), ('affected', 'O'), ('members', 'O'), ('who', 'O'), ('were', 'O'), ('heterozygous', 'O'), ('for', 'O'), ('a', 'O'), ('splice', 'O'), ('-', 'O'), ('site', 'O'), ('mutation', 'O'), ('that', 'O'), ('was', 'O'), ('predicted', 'O'), ('to', 'O'), ('lead', 'O'), ('to', 'O'), ('the', 'O'), ('production', 'O'), ('of', 'O'), ('a', 'O'), ('truncated', 'O'), ('protein', 'O'), ('product', 'O'), ('.', 'O'))"
A model which accounts for the dominant negative effect of this lesion is presented .,"(('A', 'O'), ('model', 'O'), ('which', 'O'), ('accounts', 'O'), ('for', 'O'), ('the', 'O'), ('dominant', 'O'), ('negative', 'O'), ('effect', 'O'), ('of', 'O'), ('this', 'O'), ('lesion', 'O'), ('is', 'O'), ('presented', 'O'), ('.', 'O'))"
"Variation in the antigen level of heterozygous relatives of probands was found to be significantly higher between families than within families , consistent with the view that the nature of the F10 lesion ( s ) segregating in a given family is a prime determinant of the laboratory phenotype .","(('Variation', 'O'), ('in', 'O'), ('the', 'O'), ('antigen', 'O'), ('level', 'O'), ('of', 'O'), ('heterozygous', 'O'), ('relatives', 'O'), ('of', 'O'), ('probands', 'O'), ('was', 'O'), ('found', 'O'), ('to', 'O'), ('be', 'O'), ('significantly', 'O'), ('higher', 'O'), ('between', 'O'), ('families', 'O'), ('than', 'O'), ('within', 'O'), ('families', 'O'), (',', 'O'), ('consistent', 'O'), ('with', 'O'), ('the', 'O'), ('view', 'O'), ('that', 'O'), ('the', 'O'), ('nature', 'O'), ('of', 'O'), ('the', 'O'), ('F10', 'O'), ('lesion', 'O'), ('(', 'O'), ('s', 'O'), (')', 'O'), ('segregating', 'O'), ('in', 'O'), ('a', 'O'), ('given', 'O'), ('family', 'O'), ('is', 'O'), ('a', 'O'), ('prime', 'O'), ('determinant', 'O'), ('of', 'O'), ('the', 'O'), ('laboratory', 'O'), ('phenotype', 'O'), ('.', 'O'))"
"By contrast , no such relationship could be discerned between laboratory phenotype and polymorphism genotype . .","(('By', 'O'), ('contrast', 'O'), (',', 'O'), ('no', 'O'), ('such', 'O'), ('relationship', 'O'), ('could', 'O'), ('be', 'O'), ('discerned', 'O'), ('between', 'O'), ('laboratory', 'O'), ('phenotype', 'O'), ('and', 'O'), ('polymorphism', 'O'), ('genotype', 'O'), ('.', 'O'), ('.', 'O'))"
Transgenic mice expressing a truncated form of the high mobility group I - C protein develop adiposity and an abnormally high prevalence of lipomas .,"(('Transgenic', 'O'), ('mice', 'O'), ('expressing', 'O'), ('a', 'O'), ('truncated', 'O'), ('form', 'O'), ('of', 'O'), ('the', 'O'), ('high', 'O'), ('mobility', 'O'), ('group', 'O'), ('I', 'O'), ('-', 'O'), ('C', 'O'), ('protein', 'O'), ('develop', 'O'), ('adiposity', 'O'), ('and', 'O'), ('an', 'O'), ('abnormally', 'O'), ('high', 'O'), ('prevalence', 'O'), ('of', 'O'), ('lipomas', 'B'), ('.', 'O'))"
"Chromosomal translocations in human lipomas frequently create fusion transcripts encoding high mobility group ( HMG ) I - C DNA - binding domains and C - terminal sequences from different presumed transcription factors , suggesting a potential role for HMG I - C in the development of lipomas .","(('Chromosomal', 'O'), ('translocations', 'O'), ('in', 'O'), ('human', 'O'), ('lipomas', 'B'), ('frequently', 'O'), ('create', 'O'), ('fusion', 'O'), ('transcripts', 'O'), ('encoding', 'O'), ('high', 'O'), ('mobility', 'O'), ('group', 'O'), ('(', 'O'), ('HMG', 'O'), (')', 'O'), ('I', 'O'), ('-', 'O'), ('C', 'O'), ('DNA', 'O'), ('-', 'O'), ('binding', 'O'), ('domains', 'O'), ('and', 'O'), ('C', 'O'), ('-', 'O'), ('terminal', 'O'), ('sequences', 'O'), ('from', 'O'), ('different', 'O'), ('presumed', 'O'), ('transcription', 'O'), ('factors', 'O'), (',', 'O'), ('suggesting', 'O'), ('a', 'O'), ('potential', 'O'), ('role', 'O'), ('for', 'O'), ('HMG', 'O'), ('I', 'O'), ('-', 'O'), ('C', 'O'), ('in', 'O'), ('the', 'O'), ('development', 'O'), ('of', 'O'), ('lipomas', 'B'), ('.', 'O'))"
"To evaluate the role of the HMG I - C component , the three DNA - binding domains of HMG I - C have now been expressed in transgenic mice .","(('To', 'O'), ('evaluate', 'O'), ('the', 'O'), ('role', 'O'), ('of', 'O'), ('the', 'O'), ('HMG', 'O'), ('I', 'O'), ('-', 'O'), ('C', 'O'), ('component', 'O'), (',', 'O'), ('the', 'O'), ('three', 'O'), ('DNA', 'O'), ('-', 'O'), ('binding', 'O'), ('domains', 'O'), ('of', 'O'), ('HMG', 'O'), ('I', 'O'), ('-', 'O'), ('C', 'O'), ('have', 'O'), ('now', 'O'), ('been', 'O'), ('expressed', 'O'), ('in', 'O'), ('transgenic', 'O'), ('mice', 'O'), ('.', 'O'))"
"Despite the ubiquitous expression of the truncated HMG I - C protein , the transgenic mice develop a selective abundance of fat tissue early in life , show marked adipose tissue inflammation , and have an abnormally high incidence of lipomas .","(('Despite', 'O'), ('the', 'O'), ('ubiquitous', 'O'), ('expression', 'O'), ('of', 'O'), ('the', 'O'), ('truncated', 'O'), ('HMG', 'O'), ('I', 'O'), ('-', 'O'), ('C', 'O'), ('protein', 'O'), (',', 'O'), ('the', 'O'), ('transgenic', 'O'), ('mice', 'O'), ('develop', 'O'), ('a', 'O'), ('selective', 'O'), ('abundance', 'O'), ('of', 'O'), ('fat', 'O'), ('tissue', 'O'), ('early', 'O'), ('in', 'O'), ('life', 'O'), (',', 'O'), ('show', 'O'), ('marked', 'O'), ('adipose', 'B'), ('tissue', 'I'), ('inflammation', 'I'), (',', 'O'), ('and', 'O'), ('have', 'O'), ('an', 'O'), ('abnormally', 'O'), ('high', 'O'), ('incidence', 'O'), ('of', 'O'), ('lipomas', 'B'), ('.', 'O'))"
"These findings demonstrate that the DNA - binding domains of HMG I - C , in the absence of a C - terminal fusion partner , are sufficient to perturb adipogenesis and predispose to lipomas .","(('These', 'O'), ('findings', 'O'), ('demonstrate', 'O'), ('that', 'O'), ('the', 'O'), ('DNA', 'O'), ('-', 'O'), ('binding', 'O'), ('domains', 'O'), ('of', 'O'), ('HMG', 'O'), ('I', 'O'), ('-', 'O'), ('C', 'O'), (',', 'O'), ('in', 'O'), ('the', 'O'), ('absence', 'O'), ('of', 'O'), ('a', 'O'), ('C', 'O'), ('-', 'O'), ('terminal', 'O'), ('fusion', 'O'), ('partner', 'O'), (',', 'O'), ('are', 'O'), ('sufficient', 'O'), ('to', 'O'), ('perturb', 'O'), ('adipogenesis', 'O'), ('and', 'O'), ('predispose', 'O'), ('to', 'O'), ('lipomas', 'B'), ('.', 'O'))"
We provide data supporting the central utility of this animal model as a tool to understand the molecular mechanisms underlying the development of one of the most common kind of human benign tumors . .,"(('We', 'O'), ('provide', 'O'), ('data', 'O'), ('supporting', 'O'), ('the', 'O'), ('central', 'O'), ('utility', 'O'), ('of', 'O'), ('this', 'O'), ('animal', 'O'), ('model', 'O'), ('as', 'O'), ('a', 'O'), ('tool', 'O'), ('to', 'O'), ('understand', 'O'), ('the', 'O'), ('molecular', 'O'), ('mechanisms', 'O'), ('underlying', 'O'), ('the', 'O'), ('development', 'O'), ('of', 'O'), ('one', 'O'), ('of', 'O'), ('the', 'O'), ('most', 'O'), ('common', 'O'), ('kind', 'O'), ('of', 'O'), ('human', 'O'), ('benign', 'B'), ('tumors', 'I'), ('.', 'O'), ('.', 'O'))"
ATM phosphorylates p95 / nbs1 in an S - phase checkpoint pathway .,"(('ATM', 'O'), ('phosphorylates', 'O'), ('p95', 'O'), ('/', 'O'), ('nbs1', 'O'), ('in', 'O'), ('an', 'O'), ('S', 'O'), ('-', 'O'), ('phase', 'O'), ('checkpoint', 'O'), ('pathway', 'O'), ('.', 'O'))"
"The rare diseases ataxia - telangiectasia ( AT ) , caused by mutations in the ATM gene , and Nijmegen breakage syndrome ( NBS ) , with mutations in the p95 / nbs1 gene , share a variety of phenotypic abnormalities such as chromosomal instability , radiation sensitivity and defects in cell - cycle checkpoints in response to ionizing radiation .","(('The', 'O'), ('rare', 'B'), ('diseases', 'I'), ('ataxia', 'B'), ('-', 'I'), ('telangiectasia', 'I'), ('(', 'O'), ('AT', 'B'), (')', 'O'), (',', 'O'), ('caused', 'O'), ('by', 'O'), ('mutations', 'O'), ('in', 'O'), ('the', 'O'), ('ATM', 'O'), ('gene', 'O'), (',', 'O'), ('and', 'O'), ('Nijmegen', 'B'), ('breakage', 'I'), ('syndrome', 'I'), ('(', 'O'), ('NBS', 'B'), (')', 'O'), (',', 'O'), ('with', 'O'), ('mutations', 'O'), ('in', 'O'), ('the', 'O'), ('p95', 'O'), ('/', 'O'), ('nbs1', 'O'), ('gene', 'O'), (',', 'O'), ('share', 'O'), ('a', 'O'), ('variety', 'O'), ('of', 'O'), ('phenotypic', 'B'), ('abnormalities', 'I'), ('such', 'O'), ('as', 'O'), ('chromosomal', 'B'), ('instability', 'I'), (',', 'O'), ('radiation', 'O'), ('sensitivity', 'O'), ('and', 'O'), ('defects', 'O'), ('in', 'O'), ('cell', 'O'), ('-', 'O'), ('cycle', 'O'), ('checkpoints', 'O'), ('in', 'O'), ('response', 'O'), ('to', 'O'), ('ionizing', 'O'), ('radiation', 'O'), ('.', 'O'))"
"The ATM gene encodes a protein kinase that is activated by ionizing radiation or radiomimetic drugs , whereas p95 / nbs1 is part of a protein complex that is involved in responses to DNA double - strand breaks .","(('The', 'O'), ('ATM', 'O'), ('gene', 'O'), ('encodes', 'O'), ('a', 'O'), ('protein', 'O'), ('kinase', 'O'), ('that', 'O'), ('is', 'O'), ('activated', 'O'), ('by', 'O'), ('ionizing', 'O'), ('radiation', 'O'), ('or', 'O'), ('radiomimetic', 'O'), ('drugs', 'O'), (',', 'O'), ('whereas', 'O'), ('p95', 'O'), ('/', 'O'), ('nbs1', 'O'), ('is', 'O'), ('part', 'O'), ('of', 'O'), ('a', 'O'), ('protein', 'O'), ('complex', 'O'), ('that', 'O'), ('is', 'O'), ('involved', 'O'), ('in', 'O'), ('responses', 'O'), ('to', 'O'), ('DNA', 'O'), ('double', 'O'), ('-', 'O'), ('strand', 'O'), ('breaks', 'O'), ('.', 'O'))"
"Here , because of the similarities between AT and NBS , we evaluated the functional interactions between ATM and p95 / nbs1 .","(('Here', 'O'), (',', 'O'), ('because', 'O'), ('of', 'O'), ('the', 'O'), ('similarities', 'O'), ('between', 'O'), ('AT', 'B'), ('and', 'O'), ('NBS', 'B'), (',', 'O'), ('we', 'O'), ('evaluated', 'O'), ('the', 'O'), ('functional', 'O'), ('interactions', 'O'), ('between', 'O'), ('ATM', 'O'), ('and', 'O'), ('p95', 'O'), ('/', 'O'), ('nbs1', 'O'), ('.', 'O'))"
Activation of the ATM kinase by ionizing radiation and induction of ATM - dependent responses in NBS cells indicated that p95 / nbs1 may not be required for signalling to ATM after ionizing radiation .,"(('Activation', 'O'), ('of', 'O'), ('the', 'O'), ('ATM', 'O'), ('kinase', 'O'), ('by', 'O'), ('ionizing', 'O'), ('radiation', 'O'), ('and', 'O'), ('induction', 'O'), ('of', 'O'), ('ATM', 'O'), ('-', 'O'), ('dependent', 'O'), ('responses', 'O'), ('in', 'O'), ('NBS', 'B'), ('cells', 'O'), ('indicated', 'O'), ('that', 'O'), ('p95', 'O'), ('/', 'O'), ('nbs1', 'O'), ('may', 'O'), ('not', 'O'), ('be', 'O'), ('required', 'O'), ('for', 'O'), ('signalling', 'O'), ('to', 'O'), ('ATM', 'O'), ('after', 'O'), ('ionizing', 'O'), ('radiation', 'O'), ('.', 'O'))"
"However , p95 / nbs1 was phosphorylated on serine 343 in an ATM - dependent manner in vitro and in vivo after ionizing radiation .","(('However', 'O'), (',', 'O'), ('p95', 'O'), ('/', 'O'), ('nbs1', 'O'), ('was', 'O'), ('phosphorylated', 'O'), ('on', 'O'), ('serine', 'O'), ('343', 'O'), ('in', 'O'), ('an', 'O'), ('ATM', 'O'), ('-', 'O'), ('dependent', 'O'), ('manner', 'O'), ('in', 'O'), ('vitro', 'O'), ('and', 'O'), ('in', 'O'), ('vivo', 'O'), ('after', 'O'), ('ionizing', 'O'), ('radiation', 'O'), ('.', 'O'))"
A p95 / nbs1 construct mutated at the ATM phosphorylation site abrogated an S - phase checkpoint induced by ionizing radiation in normal cells and failed to compensate for this functional deficiency in NBS cells .,"(('A', 'O'), ('p95', 'O'), ('/', 'O'), ('nbs1', 'O'), ('construct', 'O'), ('mutated', 'O'), ('at', 'O'), ('the', 'O'), ('ATM', 'O'), ('phosphorylation', 'O'), ('site', 'O'), ('abrogated', 'O'), ('an', 'O'), ('S', 'O'), ('-', 'O'), ('phase', 'O'), ('checkpoint', 'O'), ('induced', 'O'), ('by', 'O'), ('ionizing', 'O'), ('radiation', 'O'), ('in', 'O'), ('normal', 'O'), ('cells', 'O'), ('and', 'O'), ('failed', 'O'), ('to', 'O'), ('compensate', 'O'), ('for', 'O'), ('this', 'O'), ('functional', 'O'), ('deficiency', 'O'), ('in', 'O'), ('NBS', 'B'), ('cells', 'O'), ('.', 'O'))"
These observations link ATM and p95 / nbs1 in a common signalling pathway and provide an explanation for phenotypic similarities in these two diseases . .,"(('These', 'O'), ('observations', 'O'), ('link', 'O'), ('ATM', 'O'), ('and', 'O'), ('p95', 'O'), ('/', 'O'), ('nbs1', 'O'), ('in', 'O'), ('a', 'O'), ('common', 'O'), ('signalling', 'O'), ('pathway', 'O'), ('and', 'O'), ('provide', 'O'), ('an', 'O'), ('explanation', 'O'), ('for', 'O'), ('phenotypic', 'O'), ('similarities', 'O'), ('in', 'O'), ('these', 'O'), ('two', 'O'), ('diseases', 'O'), ('.', 'O'), ('.', 'O'))"
Understanding the molecular basis of fragile X syndrome .,"(('Understanding', 'O'), ('the', 'O'), ('molecular', 'O'), ('basis', 'O'), ('of', 'O'), ('fragile', 'B'), ('X', 'I'), ('syndrome', 'I'), ('.', 'O'))"
"Fragile X syndrome , a common form of inherited mental retardation , is mainly caused by massive expansion of CGG triplet repeats located in the 5 - untranslated region of the fragile X mental retardation - 1 ( FMR1 ) gene .","(('Fragile', 'B'), ('X', 'I'), ('syndrome', 'I'), (',', 'O'), ('a', 'O'), ('common', 'O'), ('form', 'O'), ('of', 'O'), ('inherited', 'B'), ('mental', 'I'), ('retardation', 'I'), (',', 'O'), ('is', 'O'), ('mainly', 'O'), ('caused', 'O'), ('by', 'O'), ('massive', 'O'), ('expansion', 'O'), ('of', 'O'), ('CGG', 'O'), ('triplet', 'O'), ('repeats', 'O'), ('located', 'O'), ('in', 'O'), ('the', 'O'), ('5', 'O'), ('-', 'O'), ('untranslated', 'O'), ('region', 'O'), ('of', 'O'), ('the', 'O'), ('fragile', 'B'), ('X', 'I'), ('mental', 'I'), ('retardation', 'I'), ('-', 'O'), ('1', 'O'), ('(', 'O'), ('FMR1', 'O'), (')', 'O'), ('gene', 'O'), ('.', 'O'))"
"In patients with fragile X syndrome , the expanded CGG triplet repeats are hypermethylated and the expression of the FMR1 gene is repressed , which leads to the absence of FMR1 protein ( FMRP ) and subsequent mental retardation .","(('In', 'O'), ('patients', 'O'), ('with', 'O'), ('fragile', 'B'), ('X', 'I'), ('syndrome', 'I'), (',', 'O'), ('the', 'O'), ('expanded', 'O'), ('CGG', 'O'), ('triplet', 'O'), ('repeats', 'O'), ('are', 'O'), ('hypermethylated', 'O'), ('and', 'O'), ('the', 'O'), ('expression', 'O'), ('of', 'O'), ('the', 'O'), ('FMR1', 'O'), ('gene', 'O'), ('is', 'O'), ('repressed', 'O'), (',', 'O'), ('which', 'O'), ('leads', 'O'), ('to', 'O'), ('the', 'O'), ('absence', 'O'), ('of', 'O'), ('FMR1', 'O'), ('protein', 'O'), ('(', 'O'), ('FMRP', 'O'), (')', 'O'), ('and', 'O'), ('subsequent', 'O'), ('mental', 'B'), ('retardation', 'I'), ('.', 'O'))"
FMRP is an RNA - binding protein that shuttles between the nucleus and cytoplasm .,"(('FMRP', 'O'), ('is', 'O'), ('an', 'O'), ('RNA', 'O'), ('-', 'O'), ('binding', 'O'), ('protein', 'O'), ('that', 'O'), ('shuttles', 'O'), ('between', 'O'), ('the', 'O'), ('nucleus', 'O'), ('and', 'O'), ('cytoplasm', 'O'), ('.', 'O'))"
This protein has been implicated in protein translation as it is found associated with polyribosomes and the rough endoplasmic reticulum .,"(('This', 'O'), ('protein', 'O'), ('has', 'O'), ('been', 'O'), ('implicated', 'O'), ('in', 'O'), ('protein', 'O'), ('translation', 'O'), ('as', 'O'), ('it', 'O'), ('is', 'O'), ('found', 'O'), ('associated', 'O'), ('with', 'O'), ('polyribosomes', 'O'), ('and', 'O'), ('the', 'O'), ('rough', 'O'), ('endoplasmic', 'O'), ('reticulum', 'O'), ('.', 'O'))"
We discuss here the recent progress made towards understanding the molecular mechanism of CGG repeat expansion and physiological function ( s ) of FMRP .,"(('We', 'O'), ('discuss', 'O'), ('here', 'O'), ('the', 'O'), ('recent', 'O'), ('progress', 'O'), ('made', 'O'), ('towards', 'O'), ('understanding', 'O'), ('the', 'O'), ('molecular', 'O'), ('mechanism', 'O'), ('of', 'O'), ('CGG', 'O'), ('repeat', 'O'), ('expansion', 'O'), ('and', 'O'), ('physiological', 'O'), ('function', 'O'), ('(', 'O'), ('s', 'O'), (')', 'O'), ('of', 'O'), ('FMRP', 'O'), ('.', 'O'))"
These studies will not only help to illuminate the molecular basis of the general class of human diseases with trinucleotide repeat expansion but also provide an avenue to understand aspects of human cognition and intelligence . .,"(('These', 'O'), ('studies', 'O'), ('will', 'O'), ('not', 'O'), ('only', 'O'), ('help', 'O'), ('to', 'O'), ('illuminate', 'O'), ('the', 'O'), ('molecular', 'O'), ('basis', 'O'), ('of', 'O'), ('the', 'O'), ('general', 'O'), ('class', 'O'), ('of', 'O'), ('human', 'O'), ('diseases', 'O'), ('with', 'O'), ('trinucleotide', 'O'), ('repeat', 'O'), ('expansion', 'O'), ('but', 'O'), ('also', 'O'), ('provide', 'O'), ('an', 'O'), ('avenue', 'O'), ('to', 'O'), ('understand', 'O'), ('aspects', 'O'), ('of', 'O'), ('human', 'O'), ('cognition', 'O'), ('and', 'O'), ('intelligence', 'O'), ('.', 'O'), ('.', 'O'))"
