Sentence,Tags
"During dipyridamole - induced hyperemia , 12 of the 16 dogs with a partial coronary stenosis had a visible area of hypoperfusion by contrast echocardiography .","(('During', 'O'), ('dipyridamole', 'O'), ('-', 'O'), ('induced', 'O'), ('hyperemia', 'B'), (',', 'O'), ('12', 'O'), ('of', 'O'), ('the', 'O'), ('16', 'O'), ('dogs', 'O'), ('with', 'O'), ('a', 'O'), ('partial', 'O'), ('coronary', 'B'), ('stenosis', 'I'), ('had', 'O'), ('a', 'O'), ('visible', 'O'), ('area', 'O'), ('of', 'O'), ('hypoperfusion', 'O'), ('by', 'O'), ('contrast', 'O'), ('echocardiography', 'O'), ('.', 'O'))$$$"
The four dogs without a perfusion defect had a stenosis that resulted in a mild ( 0 % to 50 % ) reduction in dipyridamole - induced hyperemia .,"(('The', 'O'), ('four', 'O'), ('dogs', 'O'), ('without', 'O'), ('a', 'O'), ('perfusion', 'O'), ('defect', 'O'), ('had', 'O'), ('a', 'O'), ('stenosis', 'O'), ('that', 'O'), ('resulted', 'O'), ('in', 'O'), ('a', 'O'), ('mild', 'O'), ('(', 'O'), ('0', 'O'), ('%', 'O'), ('to', 'O'), ('50', 'O'), ('%', 'O'), (')', 'O'), ('reduction', 'O'), ('in', 'O'), ('dipyridamole', 'O'), ('-', 'O'), ('induced', 'O'), ('hyperemia', 'B'), ('.', 'O'))$$$"
The activation of spinal N - methyl - D - aspartate receptors may contribute to degeneration of spinal motor neurons induced by neuraxial morphine after a noninjurious interval of spinal cord ischemia .,"(('The', 'O'), ('activation', 'O'), ('of', 'O'), ('spinal', 'O'), ('N', 'O'), ('-', 'O'), ('methyl', 'O'), ('-', 'O'), ('D', 'O'), ('-', 'O'), ('aspartate', 'O'), ('receptors', 'O'), ('may', 'O'), ('contribute', 'O'), ('to', 'O'), ('degeneration', 'O'), ('of', 'O'), ('spinal', 'O'), ('motor', 'O'), ('neurons', 'O'), ('induced', 'O'), ('by', 'O'), ('neuraxial', 'O'), ('morphine', 'O'), ('after', 'O'), ('a', 'O'), ('noninjurious', 'O'), ('interval', 'O'), ('of', 'O'), ('spinal', 'B'), ('cord', 'I'), ('ischemia', 'I'), ('.', 'O'))$$$"
We investigated the relationship between the degeneration of spinal motor neurons and activation of N - methyl - d - aspartate ( NMDA ) receptors after neuraxial morphine following a noninjurious interval of aortic occlusion in rats .,"(('We', 'O'), ('investigated', 'O'), ('the', 'O'), ('relationship', 'O'), ('between', 'O'), ('the', 'O'), ('degeneration', 'O'), ('of', 'O'), ('spinal', 'O'), ('motor', 'O'), ('neurons', 'O'), ('and', 'O'), ('activation', 'O'), ('of', 'O'), ('N', 'O'), ('-', 'O'), ('methyl', 'O'), ('-', 'O'), ('d', 'O'), ('-', 'O'), ('aspartate', 'O'), ('(', 'O'), ('NMDA', 'O'), (')', 'O'), ('receptors', 'O'), ('after', 'O'), ('neuraxial', 'O'), ('morphine', 'O'), ('following', 'O'), ('a', 'O'), ('noninjurious', 'O'), ('interval', 'O'), ('of', 'O'), ('aortic', 'B'), ('occlusion', 'I'), ('in', 'O'), ('rats', 'O'), ('.', 'O'))$$$"
Spinal cord ischemia was induced by aortic occlusion for 6 min with a balloon catheter .,"(('Spinal', 'B'), ('cord', 'I'), ('ischemia', 'I'), ('was', 'O'), ('induced', 'O'), ('by', 'O'), ('aortic', 'B'), ('occlusion', 'I'), ('for', 'O'), ('6', 'O'), ('min', 'O'), ('with', 'O'), ('a', 'O'), ('balloon', 'O'), ('catheter', 'O'), ('.', 'O'))$$$"
Acute low back pain during intravenous administration of amiodarone : a report of two cases .,"(('Acute', 'O'), ('low', 'B'), ('back', 'I'), ('pain', 'I'), ('during', 'O'), ('intravenous', 'O'), ('administration', 'O'), ('of', 'O'), ('amiodarone', 'O'), (':', 'O'), ('a', 'O'), ('report', 'O'), ('of', 'O'), ('two', 'O'), ('cases', 'O'), ('.', 'O'))$$$"
"To examine the relationship between quantitative stimulant drug levels , catecholamines , and psychotic symptoms , nineteen patients in a psychiatric emergency service with a diagnosis of amphetamine - or cocaine - induced psychosis were interviewed , and plasma and urine were collected for quantitative assays of stimulant drug and catecholamine metabolite levels .","(('To', 'O'), ('examine', 'O'), ('the', 'O'), ('relationship', 'O'), ('between', 'O'), ('quantitative', 'O'), ('stimulant', 'O'), ('drug', 'O'), ('levels', 'O'), (',', 'O'), ('catecholamines', 'O'), (',', 'O'), ('and', 'O'), ('psychotic', 'B'), ('symptoms', 'I'), (',', 'O'), ('nineteen', 'O'), ('patients', 'O'), ('in', 'O'), ('a', 'O'), ('psychiatric', 'B'), ('emergency', 'O'), ('service', 'O'), ('with', 'O'), ('a', 'O'), ('diagnosis', 'O'), ('of', 'O'), ('amphetamine', 'O'), ('-', 'O'), ('or', 'O'), ('cocaine', 'O'), ('-', 'O'), ('induced', 'O'), ('psychosis', 'B'), ('were', 'O'), ('interviewed', 'O'), (',', 'O'), ('and', 'O'), ('plasma', 'O'), ('and', 'O'), ('urine', 'O'), ('were', 'O'), ('collected', 'O'), ('for', 'O'), ('quantitative', 'O'), ('assays', 'O'), ('of', 'O'), ('stimulant', 'O'), ('drug', 'O'), ('and', 'O'), ('catecholamine', 'O'), ('metabolite', 'O'), ('levels', 'O'), ('.', 'O'))$$$"
"Although many other factors such as sensitization may play a role , intensity of stimulant - induced psychotic symptoms and stereotypies appears to be at least in part dose - related .","(('Although', 'O'), ('many', 'O'), ('other', 'O'), ('factors', 'O'), ('such', 'O'), ('as', 'O'), ('sensitization', 'O'), ('may', 'O'), ('play', 'O'), ('a', 'O'), ('role', 'O'), (',', 'O'), ('intensity', 'O'), ('of', 'O'), ('stimulant', 'O'), ('-', 'O'), ('induced', 'O'), ('psychotic', 'B'), ('symptoms', 'I'), ('and', 'O'), ('stereotypies', 'B'), ('appears', 'O'), ('to', 'O'), ('be', 'O'), ('at', 'O'), ('least', 'O'), ('in', 'O'), ('part', 'O'), ('dose', 'O'), ('-', 'O'), ('related', 'O'), ('.', 'O'))$$$"
"Exclusion criteria were asphyxia , malformations , major surgical interventions , small for gestational age , intraventricular haemorrhage grades III and IV , periventricular leukomalacia , and severe psychomotor retardation .","(('Exclusion', 'O'), ('criteria', 'O'), ('were', 'O'), ('asphyxia', 'B'), (',', 'O'), ('malformations', 'B'), (',', 'O'), ('major', 'O'), ('surgical', 'O'), ('interventions', 'O'), (',', 'O'), ('small', 'O'), ('for', 'O'), ('gestational', 'O'), ('age', 'O'), (',', 'O'), ('intraventricular', 'O'), ('haemorrhage', 'B'), ('grades', 'O'), ('III', 'O'), ('and', 'O'), ('IV', 'O'), (',', 'O'), ('periventricular', 'B'), ('leukomalacia', 'I'), (',', 'O'), ('and', 'O'), ('severe', 'O'), ('psychomotor', 'B'), ('retardation', 'I'), ('.', 'O'))$$$"
Assessment of perinatal hepatitis B and rubella prevention in New Hampshire delivery hospitals .,"(('Assessment', 'O'), ('of', 'O'), ('perinatal', 'O'), ('hepatitis', 'B'), ('B', 'I'), ('and', 'O'), ('rubella', 'B'), ('prevention', 'O'), ('in', 'O'), ('New', 'O'), ('Hampshire', 'O'), ('delivery', 'O'), ('hospitals', 'O'), ('.', 'O'))$$$"
OBJECTIVE : To evaluate current performance on recommended perinatal hepatitis B and rubella prevention practices in New Hampshire .,"(('OBJECTIVE', 'O'), (':', 'O'), ('To', 'O'), ('evaluate', 'O'), ('current', 'O'), ('performance', 'O'), ('on', 'O'), ('recommended', 'O'), ('perinatal', 'O'), ('hepatitis', 'B'), ('B', 'I'), ('and', 'O'), ('rubella', 'B'), ('prevention', 'O'), ('practices', 'O'), ('in', 'O'), ('New', 'O'), ('Hampshire', 'O'), ('.', 'O'))$$$"
"Assessment was done on the following : prenatal screening for hepatitis B and rubella , administration of the hepatitis B vaccine birth dose to all infants , administration of hepatitis B immune globulin to infants who were born to hepatitis B surface antigen - positive mothers , rubella immunity , and administration of in - hospital postpartum rubella vaccine to rubella nonimmune women .","(('Assessment', 'O'), ('was', 'O'), ('done', 'O'), ('on', 'O'), ('the', 'O'), ('following', 'O'), (':', 'O'), ('prenatal', 'O'), ('screening', 'O'), ('for', 'O'), ('hepatitis', 'B'), ('B', 'I'), ('and', 'O'), ('rubella', 'B'), (',', 'O'), ('administration', 'O'), ('of', 'O'), ('the', 'O'), ('hepatitis', 'B'), ('B', 'I'), ('vaccine', 'O'), ('birth', 'O'), ('dose', 'O'), ('to', 'O'), ('all', 'O'), ('infants', 'O'), (',', 'O'), ('administration', 'O'), ('of', 'O'), ('hepatitis', 'B'), ('B', 'I'), ('immune', 'O'), ('globulin', 'O'), ('to', 'O'), ('infants', 'O'), ('who', 'O'), ('were', 'O'), ('born', 'O'), ('to', 'O'), ('hepatitis', 'O'), ('B', 'O'), ('surface', 'O'), ('antigen', 'O'), ('-', 'O'), ('positive', 'O'), ('mothers', 'O'), (',', 'O'), ('rubella', 'B'), ('immunity', 'O'), (',', 'O'), ('and', 'O'), ('administration', 'O'), ('of', 'O'), ('in', 'O'), ('-', 'O'), ('hospital', 'O'), ('postpartum', 'O'), ('rubella', 'B'), ('vaccine', 'O'), ('to', 'O'), ('rubella', 'B'), ('nonimmune', 'O'), ('women', 'O'), ('.', 'O'))$$$"
All infants who were born to hepatitis B surface antigen - positive mothers also received hepatitis B immune globulin .,"(('All', 'O'), ('infants', 'O'), ('who', 'O'), ('were', 'O'), ('born', 'O'), ('to', 'O'), ('hepatitis', 'O'), ('B', 'O'), ('surface', 'O'), ('antigen', 'O'), ('-', 'O'), ('positive', 'O'), ('mothers', 'O'), ('also', 'O'), ('received', 'O'), ('hepatitis', 'B'), ('B', 'I'), ('immune', 'O'), ('globulin', 'O'), ('.', 'O'))$$$"
CONCLUSION : This study documents good compliance in New Hampshire ' s birthing hospitals with national guidelines for perinatal hepatitis B and rubella prevention and highlights potential areas for improvement .,"(('CONCLUSION', 'O'), (':', 'O'), ('This', 'O'), ('study', 'O'), ('documents', 'O'), ('good', 'O'), ('compliance', 'O'), ('in', 'O'), ('New', 'O'), ('Hampshire', 'O'), (""'"", 'O'), ('s', 'O'), ('birthing', 'O'), ('hospitals', 'O'), ('with', 'O'), ('national', 'O'), ('guidelines', 'O'), ('for', 'O'), ('perinatal', 'O'), ('hepatitis', 'B'), ('B', 'I'), ('and', 'O'), ('rubella', 'B'), ('prevention', 'O'), ('and', 'O'), ('highlights', 'O'), ('potential', 'O'), ('areas', 'O'), ('for', 'O'), ('improvement', 'O'), ('.', 'O'))$$$"
"Here , we describe a case of severe masseter muscle rigidity ( jaw of steel ) after succinylcholine ( Sch ) administration during general anesthetic management for rigid bronchoscopic removal of a tracheal foreign body .","(('Here', 'O'), (',', 'O'), ('we', 'O'), ('describe', 'O'), ('a', 'O'), ('case', 'O'), ('of', 'O'), ('severe', 'O'), ('masseter', 'B'), ('muscle', 'I'), ('rigidity', 'I'), ('(', 'O'), ('jaw', 'B'), ('of', 'I'), ('steel', 'I'), (')', 'O'), ('after', 'O'), ('succinylcholine', 'O'), ('(', 'O'), ('Sch', 'O'), (')', 'O'), ('administration', 'O'), ('during', 'O'), ('general', 'O'), ('anesthetic', 'O'), ('management', 'O'), ('for', 'O'), ('rigid', 'O'), ('bronchoscopic', 'O'), ('removal', 'O'), ('of', 'O'), ('a', 'O'), ('tracheal', 'O'), ('foreign', 'O'), ('body', 'O'), ('.', 'O'))$$$"
"EXPERIMENTAL DESIGN : Because of their widespread use , the hematologic toxicity following coadministration of dexrazoxane and these three structurally different DNA cleavage enhancers was investigated : Sensitivity of human and murine blood progenitor cells to etoposide , daunorubicin , and doxorubicin + / - dexrazoxane was determined in granulocyte - macrophage colony forming assays .","(('EXPERIMENTAL', 'O'), ('DESIGN', 'O'), (':', 'O'), ('Because', 'O'), ('of', 'O'), ('their', 'O'), ('widespread', 'O'), ('use', 'O'), (',', 'O'), ('the', 'O'), ('hematologic', 'B'), ('toxicity', 'I'), ('following', 'O'), ('coadministration', 'O'), ('of', 'O'), ('dexrazoxane', 'O'), ('and', 'O'), ('these', 'O'), ('three', 'O'), ('structurally', 'O'), ('different', 'O'), ('DNA', 'O'), ('cleavage', 'O'), ('enhancers', 'O'), ('was', 'O'), ('investigated', 'O'), (':', 'O'), ('Sensitivity', 'O'), ('of', 'O'), ('human', 'O'), ('and', 'O'), ('murine', 'O'), ('blood', 'O'), ('progenitor', 'O'), ('cells', 'O'), ('to', 'O'), ('etoposide', 'O'), (',', 'O'), ('daunorubicin', 'O'), (',', 'O'), ('and', 'O'), ('doxorubicin', 'O'), ('+', 'O'), ('/', 'O'), ('-', 'O'), ('dexrazoxane', 'O'), ('was', 'O'), ('determined', 'O'), ('in', 'O'), ('granulocyte', 'O'), ('-', 'O'), ('macrophage', 'O'), ('colony', 'O'), ('forming', 'O'), ('assays', 'O'), ('.', 'O'))$$$"
"RESULTS : Nontoxic doses of dexrazoxane reduced myelosuppression and weight loss from daunorubicin and etoposide in mice and antagonized their antiproliferative effects in the colony assay ; however , dexrazoxane neither reduced myelosuppression , weight loss , nor the in vitro cytotoxicity from doxorubicin .","(('RESULTS', 'O'), (':', 'O'), ('Nontoxic', 'O'), ('doses', 'O'), ('of', 'O'), ('dexrazoxane', 'O'), ('reduced', 'O'), ('myelosuppression', 'B'), ('and', 'O'), ('weight', 'B'), ('loss', 'I'), ('from', 'O'), ('daunorubicin', 'O'), ('and', 'O'), ('etoposide', 'O'), ('in', 'O'), ('mice', 'O'), ('and', 'O'), ('antagonized', 'O'), ('their', 'O'), ('antiproliferative', 'O'), ('effects', 'O'), ('in', 'O'), ('the', 'O'), ('colony', 'O'), ('assay', 'O'), (';', 'O'), ('however', 'O'), (',', 'O'), ('dexrazoxane', 'O'), ('neither', 'O'), ('reduced', 'O'), ('myelosuppression', 'B'), (',', 'O'), ('weight', 'B'), ('loss', 'I'), (',', 'O'), ('nor', 'O'), ('the', 'O'), ('in', 'O'), ('vitro', 'O'), ('cytotoxicity', 'B'), ('from', 'O'), ('doxorubicin', 'O'), ('.', 'O'))$$$"
Clinical trials in patients with brain metastases combining dexrazoxane and high doses of etoposide is ongoing with the aim of improving efficacy without aggravating hematologic toxicity .,"(('Clinical', 'O'), ('trials', 'O'), ('in', 'O'), ('patients', 'O'), ('with', 'O'), ('brain', 'O'), ('metastases', 'B'), ('combining', 'O'), ('dexrazoxane', 'O'), ('and', 'O'), ('high', 'O'), ('doses', 'O'), ('of', 'O'), ('etoposide', 'O'), ('is', 'O'), ('ongoing', 'O'), ('with', 'O'), ('the', 'O'), ('aim', 'O'), ('of', 'O'), ('improving', 'O'), ('efficacy', 'O'), ('without', 'O'), ('aggravating', 'O'), ('hematologic', 'B'), ('toxicity', 'I'), ('.', 'O'))$$$"
The mean highest BIS score corresponding to the inability to repeat words was 81 . 5 ( 95 % CI = 78 . 1 to 84 . 8 ) .,"(('The', 'O'), ('mean', 'O'), ('highest', 'O'), ('BIS', 'O'), ('score', 'O'), ('corresponding', 'O'), ('to', 'O'), ('the', 'O'), ('inability', 'B'), ('to', 'I'), ('repeat', 'I'), ('words', 'I'), ('was', 'O'), ('81', 'O'), ('.', 'O'), ('5', 'O'), ('(', 'O'), ('95', 'O'), ('%', 'O'), ('CI', 'O'), ('=', 'O'), ('78', 'O'), ('.', 'O'), ('1', 'O'), ('to', 'O'), ('84', 'O'), ('.', 'O'), ('8', 'O'), (')', 'O'), ('.', 'O'))$$$"
The pulmonary toxicity of amiodarone is thought to result from direct injury related to the intracellular accumulation of phospholipid and T cell - mediated hypersensitivity pneumonitis .,"(('The', 'O'), ('pulmonary', 'B'), ('toxicity', 'I'), ('of', 'O'), ('amiodarone', 'O'), ('is', 'O'), ('thought', 'O'), ('to', 'O'), ('result', 'O'), ('from', 'O'), ('direct', 'O'), ('injury', 'O'), ('related', 'O'), ('to', 'O'), ('the', 'O'), ('intracellular', 'O'), ('accumulation', 'O'), ('of', 'O'), ('phospholipid', 'O'), ('and', 'O'), ('T', 'O'), ('cell', 'O'), ('-', 'O'), ('mediated', 'O'), ('hypersensitivity', 'B'), ('pneumonitis', 'I'), ('.', 'O'))$$$"
"Leukocytoclastic vasculitis ( LV ) is primarily a cutaneous small vessel vasculitis , though systemic involvement may be encountered .","(('Leukocytoclastic', 'B'), ('vasculitis', 'I'), ('(', 'O'), ('LV', 'B'), (')', 'O'), ('is', 'O'), ('primarily', 'O'), ('a', 'O'), ('cutaneous', 'B'), ('small', 'I'), ('vessel', 'I'), ('vasculitis', 'I'), (',', 'O'), ('though', 'O'), ('systemic', 'O'), ('involvement', 'O'), ('may', 'O'), ('be', 'O'), ('encountered', 'O'), ('.', 'O'))$$$"
"The results of skin lesion biopsies were available in 3 patients , confirming LV Cutaneous lesions resolved in all patients after warfarin was discontinued .","(('The', 'O'), ('results', 'O'), ('of', 'O'), ('skin', 'B'), ('lesion', 'I'), ('biopsies', 'O'), ('were', 'O'), ('available', 'O'), ('in', 'O'), ('3', 'O'), ('patients', 'O'), (',', 'O'), ('confirming', 'O'), ('LV', 'B'), ('Cutaneous', 'I'), ('lesions', 'I'), ('resolved', 'O'), ('in', 'O'), ('all', 'O'), ('patients', 'O'), ('after', 'O'), ('warfarin', 'O'), ('was', 'O'), ('discontinued', 'O'), ('.', 'O'))$$$"
Cocaine - induced brainstem seizures and behavior .,"(('Cocaine', 'O'), ('-', 'O'), ('induced', 'O'), ('brainstem', 'O'), ('seizures', 'B'), ('and', 'O'), ('behavior', 'O'), ('.', 'O'))$$$"
"The abnormal behaviors were yawning , retrocollis , hyperactivity , hypersensitivity , "" beating drum "" behavior , squealing , head bobbing , circling , sniffing , abnormal posturing , and facial twitching .","(('The', 'O'), ('abnormal', 'O'), ('behaviors', 'O'), ('were', 'O'), ('yawning', 'O'), (',', 'O'), ('retrocollis', 'O'), (',', 'O'), ('hyperactivity', 'B'), (',', 'O'), ('hypersensitivity', 'B'), (',', 'O'), ('""', 'O'), ('beating', 'O'), ('drum', 'O'), ('""', 'O'), ('behavior', 'O'), (',', 'O'), ('squealing', 'O'), (',', 'O'), ('head', 'O'), ('bobbing', 'O'), (',', 'O'), ('circling', 'O'), (',', 'O'), ('sniffing', 'O'), (',', 'O'), ('abnormal', 'O'), ('posturing', 'O'), (',', 'O'), ('and', 'O'), ('facial', 'O'), ('twitching', 'O'), ('.', 'O'))$$$"
"rTMS at 1 Hz was observed to markedly reduce drug - induced dyskinesias , whereas 5 - Hz rTMS induced a slight but not significant increase .","(('rTMS', 'O'), ('at', 'O'), ('1', 'O'), ('Hz', 'O'), ('was', 'O'), ('observed', 'O'), ('to', 'O'), ('markedly', 'O'), ('reduce', 'O'), ('drug', 'B'), ('-', 'I'), ('induced', 'I'), ('dyskinesias', 'I'), (',', 'O'), ('whereas', 'O'), ('5', 'O'), ('-', 'O'), ('Hz', 'O'), ('rTMS', 'O'), ('induced', 'O'), ('a', 'O'), ('slight', 'O'), ('but', 'O'), ('not', 'O'), ('significant', 'O'), ('increase', 'O'), ('.', 'O'))$$$"
Human malignant brain tumors have a poor prognosis in spite of surgery and radiation therapy .,"(('Human', 'O'), ('malignant', 'O'), ('brain', 'B'), ('tumors', 'I'), ('have', 'O'), ('a', 'O'), ('poor', 'O'), ('prognosis', 'O'), ('in', 'O'), ('spite', 'O'), ('of', 'O'), ('surgery', 'O'), ('and', 'O'), ('radiation', 'O'), ('therapy', 'O'), ('.', 'O'))$$$"
A total of 12 patients with a recurrence of a glioblastoma multiforme underwent re - resection and received an intracavitary application of paclitaxel and carboplatin cubic phases in different dosages .,"(('A', 'O'), ('total', 'O'), ('of', 'O'), ('12', 'O'), ('patients', 'O'), ('with', 'O'), ('a', 'O'), ('recurrence', 'O'), ('of', 'O'), ('a', 'O'), ('glioblastoma', 'B'), ('multiforme', 'O'), ('underwent', 'O'), ('re', 'O'), ('-', 'O'), ('resection', 'O'), ('and', 'O'), ('received', 'O'), ('an', 'O'), ('intracavitary', 'O'), ('application', 'O'), ('of', 'O'), ('paclitaxel', 'O'), ('and', 'O'), ('carboplatin', 'O'), ('cubic', 'O'), ('phases', 'O'), ('in', 'O'), ('different', 'O'), ('dosages', 'O'), ('.', 'O'))$$$"
CONCLUSION : No quantitative evidence for narrowing of large cerebral arteries or qualitative angiographic evidence for distal narrowing or vasculitis could be found in patients who underwent angiography after aneurysmal SAH associated with cocaine use .,"(('CONCLUSION', 'O'), (':', 'O'), ('No', 'O'), ('quantitative', 'O'), ('evidence', 'O'), ('for', 'O'), ('narrowing', 'O'), ('of', 'O'), ('large', 'O'), ('cerebral', 'O'), ('arteries', 'O'), ('or', 'O'), ('qualitative', 'O'), ('angiographic', 'O'), ('evidence', 'O'), ('for', 'O'), ('distal', 'O'), ('narrowing', 'O'), ('or', 'O'), ('vasculitis', 'B'), ('could', 'O'), ('be', 'O'), ('found', 'O'), ('in', 'O'), ('patients', 'O'), ('who', 'O'), ('underwent', 'O'), ('angiography', 'O'), ('after', 'O'), ('aneurysmal', 'B'), ('SAH', 'B'), ('associated', 'O'), ('with', 'O'), ('cocaine', 'O'), ('use', 'O'), ('.', 'O'))$$$"
"However , there are two case reports that show tic - like symptoms , including motor and phonic variants , occurring during treatment with quetiapine or clozapine .","(('However', 'O'), (',', 'O'), ('there', 'O'), ('are', 'O'), ('two', 'O'), ('case', 'O'), ('reports', 'O'), ('that', 'O'), ('show', 'O'), ('tic', 'B'), ('-', 'I'), ('like', 'I'), ('symptoms', 'I'), (',', 'O'), ('including', 'O'), ('motor', 'O'), ('and', 'O'), ('phonic', 'O'), ('variants', 'O'), (',', 'O'), ('occurring', 'O'), ('during', 'O'), ('treatment', 'O'), ('with', 'O'), ('quetiapine', 'O'), ('or', 'O'), ('clozapine', 'O'), ('.', 'O'))$$$"
The tic - like symptoms resolved completely after we reduced the dose of amisulpride down to 800 mg per day .,"(('The', 'O'), ('tic', 'B'), ('-', 'I'), ('like', 'I'), ('symptoms', 'I'), ('resolved', 'O'), ('completely', 'O'), ('after', 'O'), ('we', 'O'), ('reduced', 'O'), ('the', 'O'), ('dose', 'O'), ('of', 'O'), ('amisulpride', 'O'), ('down', 'O'), ('to', 'O'), ('800', 'O'), ('mg', 'O'), ('per', 'O'), ('day', 'O'), ('.', 'O'))$$$"
